id,work_area_id,item_name,item_code,category,unit,target_quantity,design_version,notes
,w351_007,GBZJ 250×300×52mm,416-1-1,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=72
,w351_007,GBZJ 250×250×41mm,416-1-2,bridge,个,10.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=73
,w351_007,GPZ(2019)1.5 SX,416-2-1,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=75
,w351_007,GPZ(2019)1.5 DX,416-2-2,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=76
,w351_007,GPZ(2019)2.5 SX,416-2-3,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=77
,w351_007,GPZ(2019)2.5 DX,416-2-4,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=78
,w351_007,GPZ(2019)2.5 GD,416-2-5,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=79
,w351_007,GPZ(2019)2.0 SX,416-2-6,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=80
,w351_007,GPZ(2019)2.0 DX,416-2-7,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=81
,w351_007,GPZ(2019)3.5 SX,416-2-8,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=82
,w351_007,GPZ(2019)3.5 DX,416-2-9,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=83
,w351_007,GPZ(2019)3.5 GD,416-2-10,bridge,个,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=84
,w351_007,40型,417-5-1,bridge,m,14.2,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=87
,w351_007,60型,417-5-2,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=88
,w351_007,80型,417-5-3,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=89
,w351_007,160型,417-5-5,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=90
,w351_007,DN160,418-1-1,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=93
,w351_007,DN200,418-1-2,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=94
,w351_007,桥面边部碎石盲沟,418-2,bridge,m3,0.3,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=95
,w351_007,泄水管,418-3,bridge,套,14.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=96
,w351_007,1-Φ0.8,419-1-2,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=99
,w351_007,开挖（含回填）,420-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=112
,w351_007,光圆钢筋,420-2,bridge,kg,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=115
,w351_007,带肋钢筋,420-3,bridge,kg,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=117
,w351_007,C40混凝土,420-5-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=122
,w351_007,C30混凝土,420-6-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=124
,w351_007,C25混凝土（帽石）,420-6-2,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=125
,w351_007,C30混凝土（含基础）,420-7-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=127
,w351_007,C25片石混凝土,420-12-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=130
,w351_007,20cm抗折4.0Mpa 砼路面,420-14-1,bridge,m2,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=132
,w351_007,C50混凝土（明涵铺装）,420-14-2,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=133
,w351_007,10cm沥青砼,420-15-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=136
,w351_007,防水层,420-15-2,bridge,m2,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=137
,w351_007,砂砾垫层,420-18-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=141
,w351_007,C30现浇砼边沟,420-20-1,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=143
,w351_007,C30预制砼边沟盖板,420-20-2,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=144
,w351_007,盖板钢筋HPB300,420-20-3,bridge,kg,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=145
,w351_007,盖板钢筋HRB400,420-20-4,bridge,kg,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=146
,w351_007,C50护栏基础,420-20-5,bridge,m3,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=147
,w351_007,DN1000钢管（Q235B镇静钢）,424-1,bridge,m,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=150
,w351_007,套筒式伸缩节,424-2,bridge,套,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=155
,w351_007,限高标志,424-3,bridge,套,0.0,351-import-v1,source_file=改路桥\改路桥.xls; sheet=工程量清单; source_column=数量; row=156
,w351_008,光圆钢筋,403-1-1,bridge,kg,10366.600000000002,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=5
,w351_008,带肋钢筋,403-1-2,bridge,kg,135058.79999999996,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=6
,w351_008,光圆钢筋,403-2-1,bridge,kg,4374.8,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=8
,w351_008,带肋钢筋,403-2-2,bridge,kg,159342.722584,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=9
,w351_008,冷轧带肋钢筋焊接网 (台身防裂钢筋网）,403-2-3,bridge,kg,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=10
,w351_008,光圆钢筋,403-3-1,bridge,kg,104813.1993725,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=12
,w351_008,带肋钢筋,403-3-2,bridge,kg,465384.1830859998,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=13
,w351_008,D10冷轧钢筋焊接网,403-3-3-2,bridge,kg,53518.33320000001,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=15
,w351_008,光圆钢筋,403-4-1,bridge,kg,13300.8,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=17
,w351_008,带肋钢筋,403-4-2,bridge,kg,63778.26,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=18
,w351_008,基础挖方及回填,404-1,bridge,m3,1779.2,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=20
,w351_008,桩径1.2m,405-3-4,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=23
,w351_008,桩径1.3m,405-3-5,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=24
,w351_008,桩径1.5m,405-3-7,bridge,m,612.4000000000002,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=25
,w351_008,桩径1.8m,405-3-10,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=26
,w351_008,声测管,405-4,bridge,m,1889.7000000000003,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=27
,w351_008,C30混凝土,410-1-4,bridge,m3,354.84000000000003,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=30
,w351_008,C30混凝土,410-2-1-2,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=33
,w351_008,C35混凝土,410-2-1-3,bridge,m3,251.06524209752993,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=34
,w351_008,C25混凝土（镇墩）,410-2-1-1,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=36
,w351_008,C35混凝土,410-2-2-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=37
,w351_008,C50混凝土(盖梁挡块）,410-2-3-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=39
,w351_008,C35混凝土（台帽、挡块、挡土板）,410-2-3-5,bridge,m3,7.02,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=40
,w351_008,C35混凝土（耳背墙）,410-2-4-3,bridge,m3,75.56,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=41
,w351_008,C50混凝土,410-2-5-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=43
,w351_008,C35混凝土,410-2-5-5,bridge,m3,514.32,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=44
,w351_008,C35混凝土(柱系梁）,410-2-6-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=46
,w351_008,C35混凝土,410-2-7-5,bridge,m3,10.369999999999997,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=48
,w351_008,C50混凝土,410-5-5,bridge,m3,367.85,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=50
,w351_008,C35混凝土,410-6-5,bridge,m3,346.36,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=52
,w351_008,C50混凝土（护栏背包砼加劲肋）,410-6-8,bridge,m3,0.6,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=53
,w351_008,后张法预应力钢绞线,411-5,bridge,kg,82247.997896,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=55
,w351_008,C50混凝土（预制部分）,411-8-3-3,bridge,m3,2103.56,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=58
,w351_008,C50混凝土,411-4-8-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=60
,w351_008,M7.5浆砌片石,413-1-1,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=63
,w351_008,衡重式路堤墙墙后填料,413-1-2,bridge,m3,578.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=64
,w351_008,级配碎石换填,413-1-3,bridge,m3,855.8,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=65
,w351_008,六角空心块,413-4-1,bridge,m2,1387.5,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=67
,w351_008,锥坡挡墙（C20片石砼）,413-4-2,bridge,m3,1812.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=68
,w351_008,预埋钢材,414-1,bridge,kg,4423.91,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=70
,w351_008,金属防抛网,414-2,bridge,m,90.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=71
,w351_008,水泥混凝土桥面调平层（C50）,415-1,bridge,m3,419.298,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=73
,w351_008,GBZJ 250×300×52mm,416-1-1,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=76
,w351_008,GBZJ 250×250×41mm,416-1-2,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=77
,w351_008,GPZ(2019)1.5 SX,416-2-1,bridge,个,26.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=79
,w351_008,GPZ(2019)1.5 DX,416-2-2,bridge,个,8.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=80
,w351_008,GPZ(2019)2.5 SX,416-2-3,bridge,个,26.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=81
,w351_008,GPZ(2019)2.5 DX,416-2-4,bridge,个,21.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=82
,w351_008,GPZ(2019)2.5 GD,416-2-5,bridge,个,4.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=83
,w351_008,GPZ(2019)2.0 SX,416-2-6,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=84
,w351_008,GPZ(2019)2.0 DX,416-2-7,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=85
,w351_008,GPZ(2019)3.5 SX,416-2-8,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=86
,w351_008,GPZ(2019)3.5 DX,416-2-9,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=87
,w351_008,GPZ(2019)3.5 GD,416-2-10,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=88
,w351_008,40型,417-5-1,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=91
,w351_008,60型,417-5-2,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=92
,w351_008,80型,417-5-3,bridge,m,37.14,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=93
,w351_008,160型,417-5-5,bridge,m,18.57,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=94
,w351_008,DN160,418-1-1,bridge,m,391.6,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=97
,w351_008,DN200,418-1-2,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=98
,w351_008,桥面边部碎石盲沟,418-2,bridge,m3,21.599999999999998,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=99
,w351_008,泄水管,418-3,bridge,套,48.0,351-import-v1,source_file=横路店大桥\横路店大桥右幅.xls; sheet=工程量清单; source_column=数量; row=100
,w351_009,光圆钢筋,403-1-1,bridge,kg,11175.300000000001,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=5
,w351_009,带肋钢筋,403-1-2,bridge,kg,147872.3,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=6
,w351_009,光圆钢筋,403-2-1,bridge,kg,4371.5999999999985,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=8
,w351_009,带肋钢筋,403-2-2,bridge,kg,169417.97583200003,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=9
,w351_009,冷轧带肋钢筋焊接网 (台身防裂钢筋网）,403-2-3,bridge,kg,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=10
,w351_009,光圆钢筋,403-3-1,bridge,kg,111800.21414799998,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=12
,w351_009,带肋钢筋,403-3-2,bridge,kg,487712.2361099999,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=13
,w351_009,D10冷轧钢筋焊接网,403-3-3-2,bridge,kg,57088.542,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=15
,w351_009,光圆钢筋,403-4-1,bridge,kg,13300.8,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=17
,w351_009,带肋钢筋,403-4-2,bridge,kg,63727.26000000001,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=18
,w351_009,基础挖方及回填,404-1,bridge,m3,1794.7,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=20
,w351_009,桩径1.2m,405-3-4,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=23
,w351_009,桩径1.3m,405-3-5,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=24
,w351_009,桩径1.5m,405-3-7,bridge,m,662.7000000000003,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=25
,w351_009,桩径1.8m,405-3-10,bridge,m,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=26
,w351_009,声测管,405-4,bridge,m,2043.6000000000001,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=27
,w351_009,C30混凝土,410-1-4,bridge,m3,395.22999999999996,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=30
,w351_009,C30混凝土,410-2-1-2,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=33
,w351_009,C35混凝土,410-2-1-3,bridge,m3,250.96980051434196,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=34
,w351_009,C25混凝土（镇墩）,410-2-1-1,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=36
,w351_009,C35混凝土,410-2-2-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=37
,w351_009,C50混凝土(盖梁挡块）,410-2-3-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=39
,w351_009,C35混凝土（台帽、挡块、挡土板）,410-2-3-5,bridge,m3,6.9399999999999995,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=40
,w351_009,C35混凝土（耳背墙）,410-2-4-3,bridge,m3,78.94999999999999,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=41
,w351_009,C50混凝土,410-2-5-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=43
,w351_009,C35混凝土,410-2-5-5,bridge,m3,549.29,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=44
,w351_009,C35混凝土(柱系梁）,410-2-6-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=46
,w351_009,C35混凝土,410-2-7-5,bridge,m3,10.979999999999997,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=48
,w351_009,C50混凝土,410-5-5,bridge,m3,400.41,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=50
,w351_009,C35混凝土,410-6-5,bridge,m3,351.44,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=52
,w351_009,C50混凝土（护栏背包砼加劲肋）,410-6-8,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=53
,w351_009,后张法预应力钢绞线,411-5,bridge,kg,86911.920192,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=55
,w351_009,C50混凝土（预制部分）,411-8-3-3,bridge,m3,2227.22,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=58
,w351_009,C50混凝土,411-4-8-3,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=60
,w351_009,M7.5浆砌片石,413-1-1,bridge,m3,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=63
,w351_009,级配碎石换填,413-1-3,bridge,m3,850.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=64
,w351_009,六角空心块,413-4-1,bridge,m2,1871.6,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=66
,w351_009,锥坡挡墙（C20片石砼）,413-4-2,bridge,m3,1856.8,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=67
,w351_009,预埋钢材,414-1,bridge,kg,4684.14,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=69
,w351_009,金属防抛网,414-2,bridge,m,90.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=70
,w351_009,水泥混凝土桥面调平层（C50）,415-1,bridge,m3,450.03000000000003,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=72
,w351_009,GBZJ 250×300×52mm,416-1-1,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=75
,w351_009,GBZJ 250×250×41mm,416-1-2,bridge,个,0.0,351-import-v1,source_file=横路店大桥\横路店大桥左幅.xls; sheet=工程量清单; source_column=数量; row=76
